SMILES,MW,HBA,HBD,LogP,Valid,Error
NN1OC(ON2OC3(O)N=C(N2)N13)(O)O,222.034881912,12,5,-4.423199999999998,True,False
ON1NC(NN2OC3(O)N=C(O2)N13)(O)O,222.034881912,12,6,-4.3347,False,False
O=C1N2C3(O)ON(O1)N3C(ON2N)(O)N,222.034881912,11,4,-3.9803999999999995,True,False
N=C1OC(N2C3(O)ON2ON(N1)O3)(O)N,222.034881912,11,5,-3.820129999999999,True,False
N=C1OC(N2C3(O)NN2NN(O1)O3)(O)O,222.034881912,12,6,-4.2135299999999996,False,False
OC1=NC(N2C3(O)ON2NN(N1)O3)(O)O,222.034881912,11,6,-4.2509,False,False
O=C1ON(O)N2C3(N)ON(N13)OC2(O)N,222.03488191199997,11,4,-3.4984999999999995,True,False
N=C1ON(O)N2C3(O)ON(N13)OC2(O)N,222.034881912,11,5,-3.65013,True,False
OC=1N2C3(N)ON(NN(N1)O3)OC2(O)O,222.034881912,11,5,-3.857499999999999,True,False
ON1N2C3(N)NC(ON(O1)O3)=NC2(O)O,222.034881912,12,5,-3.9413,True,False
ON1N2C3(N)NN(N=C(O1)O3)OC2(O)O,222.034881912,12,5,-3.9413,True,False
ON1N2C3(O)NN(N=C(O1)N3)OC2(O)O,222.034881912,12,6,-4.334699999999998,False,False
ON1NC(=O)N2C3(O)ON(N1)N3C2(O)O,222.034881912,10,6,-4.285299999999999,True,False
ON1ON2OC3(O)N=C(N13)OC(N2)(O)N,222.034881912,12,5,-3.941299999999999,True,False
O=C1NN2OC3(O)ON(N13)NC(O2)(O)N,222.034881912,10,5,-4.061899999999999,True,False
OC1(O)ON2OC3(O)NC(=NN(N2)N3)O1,222.034881912,12,6,-4.504699999999998,False,False
ON1ON2OC3(O)OC(=N1)N3C(O2)(N)N,222.034881912,12,4,-3.5478999999999994,True,False
NC1=NN2OC3(N)ON(O1)N3C(O2)(O)O,222.034881912,12,4,-4.029800000000001,True,False
N=C1NN2OC3(O)ON(N1)N3C(O2)(O)O,222.034881912,10,6,-4.2135299999999996,True,False
NN1ON(O)N2C3(O)OC2(O)N3C(=O)N1,222.034881912,10,5,-3.8918999999999997,True,False
NN1NC(=N)N2C3(O)OC2(O)ON(O1)O3,222.03488191200003,10,5,-3.820129999999998,True,False
ON1NN(O)N2C3(O)NC2(O)N=C(O1)O3,222.034881912,12,6,-3.8527999999999984,False,False
ON1ON2OC3(N)NC(OC(=N1)O3)(N)O2,222.034881912,12,4,-3.235999999999999,True,False
NC1=NN2OC3(O)NC(NN(O1)O3)(O)O2,222.034881912,12,5,-4.111299999999998,True,False
NC=1ON2OC3(O)NC(NN(N1)O3)(O)O2,222.034881912,12,5,-4.111299999999998,True,False
ON1OC23N=C(N(N(O1)O3)C(N)(O)O)N2,222.034881912,12,5,-3.9413,True,False
ON1OC23NN(N=C(N1C(O)(O)O)O3)N2,222.034881912,12,6,-4.334699999999998,False,False
NC(=N)ON1OC23NC(N1N(O3)O2)(O)O,222.034881912,11,5,-3.82013,True,False
NN1N2C3(OC2=N)OC(N1N(O)O3)(O)O,222.034881912,11,5,-3.6501299999999994,True,False
O=C1N2C3(ON2O)OC(N1N(N)N3)(O)O,222.034881912,10,5,-3.8918999999999997,True,False
ON1OC23OC(N1N(NC(=O)N2)O3)(O)N,222.034881912,10,5,-3.579999999999999,True,False
OC1=NC23OC(N1N(ON(N)N2)O3)(O)O,222.034881912,11,5,-3.8575,True,False
O=C1NC23OC(N1N(ON(N)O2)N3)(O)O,222.034881912,10,5,-4.0619000000000005,True,False
ON1N=C(N)NC23OC(N1N(O3)O2)(O)O,222.034881912,12,5,-3.941299999999999,True,False
ON1NC(=O)NC23OC(N1N(N3)O2)(O)O,222.034881912,10,6,-3.9734,True,False
NN1ON(N)OC23OC(N1C(=N3)O2)(O)O,222.034881912,12,4,-4.0298,True,False
NN(O)N1C(OC23ON(OC1=N3)N2)(O)O,222.034881912,12,5,-3.9413,True,False
O=C1OC23OC(N1N(NN(O)O)O3)(N)N2,222.034881912,11,5,-3.0980999999999996,True,False
NN(O)N1C2(O)OC3(OC(=O)NN1N3)O2,222.034881912,11,5,-3.579999999999999,True,False
NC(=O)N1C2(O)OC3(ON(O)ON1N3)N2,222.034881912,10,5,-3.58,True,False
ON(O)N1C2(N)OC3(ON(O)N=C1N3)O2,222.034881912,12,5,-2.977499999999999,True,False
NN(N)N1C2(O)OC3(ON(O)N=C1O3)O2,222.034881912,12,4,-3.547899999999998,True,False
ON1NN(O)OC23OC(N1C(=O)O3)(N)N2,222.034881912,11,5,-3.0980999999999996,True,False
O=C1NN(O)OC23NC(N1N(O)O3)(O)N2,222.034881912,10,6,-3.491499999999999,True,False
OC1=NN(N)OC23OC(N1N(O)N3)(O)O2,222.034881912,11,5,-3.375599999999999,True,False
ON1ON2OC3(O2)NC(N1C(O)=N)(O)N3,222.034881912,10,6,-3.165929999999999,True,False
O=C1NN2OC3(N2)OC(N1N(O)O)(N)O3,222.034881912,10,5,-3.0980999999999996,True,False
ON1N(N(O)O)C23OC(N1C(=O)O)(N3)N2,222.034881912,10,6,-2.7558,True,False
NN(O)N1C23OC(ON1NC(O)=N)(O3)O2,222.034881912,10,5,-2.772529999999999,True,False
NN(O)N1C23OC(ON1N=C(O)N)(O3)O2,222.034881912,10,4,-2.982199999999999,True,False
ON(N1C23OC(ON1O)(N3)O2)NC(O)=N,222.034881912,10,6,-2.68403,True,False
NN(N1C23OC(ON1N)(N3)O2)OC(=O)O,222.034881912,11,4,-3.1027999999999993,True,False
NN(N1C23OC(NC1=O)(O3)O2)NN(O)O,222.034881912,10,5,-3.0980999999999996,True,False
O=C(N1C23OC(NN1O)(N3)O2)ON(O)N,222.034881912,11,5,-3.0981000000000005,True,False
ON1OC(=O)OC23NC(N1N(O)O)(N3)N2,222.034881912,12,6,-3.0096,False,False
N=C1OC23ON(O)N2N(N13)NC(O)(O)O,222.034881912,11,6,-4.04353,False,False
ON1NC23ON(O)N2C(N13)=NC(O)(O)O,222.034881912,10,6,-4.164699999999999,True,False
ON1OC23NC(=N)ON(N13)N2C(O)(O)O,222.034881912,11,6,-4.043529999999999,False,False
ON1NC23OC(=O)NN(N13)N2C(O)(O)O,222.034881912,11,6,-4.2852999999999986,False,False
O=C1OC23ON(O)ON(N13)N2C(N)(O)N,222.034881912,11,4,-3.4985000000000004,True,False
OC1=NC23NN(N3N(O1)OC(O)(O)O)N2,222.034881912,11,6,-4.250899999999999,False,False
O=C1NC23ON(NN(N13)NC(O)(O)O)O2,222.034881912,10,6,-4.4552999999999985,True,False
N=C1OC23ON(ON(O1)N3C(N)(O)N)O2,222.034881912,12,4,-3.4267299999999996,True,False
O=C1NC23ON(ON(N1)N3C(N)(O)O)O2,222.034881912,10,5,-4.0619,True,False
ON1NC23ON(OC(=N1)N3C(N)(O)O)O2,222.034881912,12,5,-3.941299999999999,True,False
OC(NN1NN2OC3(OC(=N1)N3)O2)(O)O,222.034881912,12,6,-4.504699999999999,False,False
NC(OC1=NN2OC3(ON(N1)N3)O2)(O)O,222.034881912,12,5,-4.111300000000001,True,False
ON1OC23OC(ON(N13)OC(=N)N2)(O)N,222.034881912,11,5,-3.33823,True,False
O=C1OC23OC(ON(N13)ON(N)N2)(O)N,222.03488191199997,11,4,-3.6685,True,False
ON1OC23OC(N=C(N13)NN(N)O2)(O)O,222.034881912,12,5,-3.941300000000001,True,False
OC=1OC23OC(N3N(N1)ON(O)N2)(O)N,222.03488191199997,11,5,-3.3756,True,False
ON1OC23NC(N3C(=N1)ON(O)O2)(O)N,222.034881912,12,5,-3.4594,True,False
NN1NC23OC(N3C(=N1)ON(O)O2)(O)O,222.034881912,12,5,-3.9413,True,False
O=C1NC23OC(ON(NN(O3)O2)O1)(N)N,222.034881912,11,4,-3.3566000000000003,True,False
ON1NC23NC(NC(=NN(O3)O2)O1)(O)O,222.034881912,12,6,-4.0228,False,False
NN1OC23OC(NC(=NN(N3)O2)O1)(O)O,222.034881912,12,5,-4.1113,True,False
NN1OC23OC(ON(O1)N3C(=N)N)(O)O2,222.034881912,10,4,-3.4267299999999996,True,False
NN1OC23OC(OC(=N1)N3N(O)O)(O)N2,222.034881912,12,5,-3.459399999999999,True,False
OC(O)=NN1NC2(N)OC3(ON(O1)N3)O2,222.034881912,10,5,-2.9798999999999998,True,False
NN(O)ON1OC2(O)NC3(OC(O1)=N3)N2,222.034881912,12,5,-3.6293999999999986,True,False
ON(O)NC=1OC2(N)OC3(ON(N1)O3)N2,222.034881912,12,5,-3.147499999999999,True,False
NN(N)OC1=NC2(N)OC3(ON(O1)O3)O2,222.034881912,12,3,-3.3244999999999987,True,False
O=C1NC23OC(NN(O1)ON(O)O3)(N)N2,222.034881912,11,5,-3.2680999999999996,True,False
NN1OC23OC(ON(O1)OC(O)=N)(N3)N2,222.034881912,11,5,-2.9425299999999996,True,False
NN1OC23OC(ON(O1)N=C(O)O)(N3)N2,222.034881912,10,5,-2.9798999999999998,True,False
N=C1NC23OC(ON(O1)ON(O)N)(N3)O2,222.034881912,11,5,-3.0263299999999997,True,False
N=C1NC23OC(NN(O1)ON(O)N)(O3)O2,222.034881912,11,5,-3.026329999999999,True,False
ON(O)NN1OC23N=C(N13)N2C(O)(O)O,222.034881912,12,6,-4.164699999999999,False,False
ON(O)N=C1OC23NN(N13)N2C(O)(O)O,222.034881912,11,6,-4.164699999999999,False,False
ON1N2C3(N(N(O)N13)C(O)(O)O)NC2=O,222.034881912,10,6,-4.1152999999999995,True,False
NN1N(C(O)(O)O)C23ON(O)N=C(N13)O2,222.034881912,12,5,-4.253199999999998,True,False
O=C1N(C(O)(O)O)C23NN(O)N3N(N1)O2,222.034881912,10,6,-4.285299999999998,True,False
ON1N2C3(ON(N13)NC(N)(O)O)OC2=O,222.034881912,11,5,-3.8918999999999997,True,False
O=C1OC23ON(NN(N13)O2)OC(N)(O)N,222.03488191199997,11,4,-3.6685,True,False
O=C1OC23NN(ON(O1)O3)N2C(N)(O)N,222.034881912,12,4,-3.6685,True,False
ON1OC23N=C(ON(O1)O3)N2C(N)(O)N,222.034881912,12,4,-3.5479,True,False
N=C1N2C3(N1N(N)OC(O)(O)O)ON2O3,222.034881912,10,5,-4.132029999999999,True,False
ON(N1C23NC(=NN1O3)N2)OC(O)(O)O,222.034881912,12,6,-4.3347,False,False
N=C(NN1OC23ON(N13)O2)OC(N)(O)O,222.034881912,11,5,-3.82013,True,False
NC(=NN1NC23ON(N13)O2)OC(O)(O)O,222.034881912,11,5,-4.423199999999999,True,False
ON1ON2OC3(N(C(=N)N13)C(N)(O)O)O2,222.034881912,10,5,-3.6501300000000003,True,False
ON1N(C(N)(O)O)C23OC(ON(O1)N3)=N2,222.034881912,12,5,-3.941299999999999,True,False
OC=1N(C(N)(O)O)C23ON(ON(N1)O3)N2,222.034881912,11,5,-3.857499999999999,True,False
ON1N(C(O)(O)O)C23NN(OC(=N1)O3)N2,222.034881912,12,6,-4.334699999999998,False,False
NN1N2C3(NC(=N1)OC(O)(O)O)ON2O3,222.034881912,12,5,-4.423199999999999,True,False
NC(ON1OC23OC(=NN(N1)O3)O2)(O)N,222.034881912,12,4,-3.7178999999999993,True,False
NN1OC(OC23NN(N13)N2C(=O)O)(O)O,222.034881912,10,5,-3.8080999999999996,True,False
N=C1OC(OC23ON(N13)N2N(O)O)(O)N,222.034881912,11,5,-3.16823,True,False
NN1N2C3(ON(N13)OC(O)=N)OC2(O)O,222.034881912,11,5,-3.5663299999999993,True,False
ON1N2C3(NN(O1)N3C(=O)O)NC2(O)O,222.034881912,10,6,-3.7196,True,False
NN1N2C3(ON(O1)N3C(=O)N)OC2(O)O,222.034881912,10,4,-3.9804000000000004,True,False
NC(=O)ON1NC23OC(ON(N13)N2)(O)O,222.034881912,11,5,-4.0619,True,False
NC(O)=NN1OC23OC(ON(N13)N2)(O)O,222.034881912,10,5,-3.857499999999999,True,False
NN(O)ON1OC23OC(N=C(N13)O2)(O)N,222.034881912,12,4,-3.547899999999999,True,False
OC(=O)N1C23NC(ON(NN1O3)O2)(O)N,222.034881912,10,5,-3.4962000000000004,True,False
OC(=O)N1C23OC(NN(NN1N3)O2)(O)O,222.034881912,10,6,-3.8896000000000006,True,False
NN(O)N1C23NC(OC(=NN1O3)O2)(O)O,222.034881912,12,5,-3.941299999999999,True,False
ON(O)N1C23OC(NC(NN1O3)=N2)(O)O,222.034881912,12,6,-3.8528000000000002,False,False
NN(O)N1C23OC(ON(OC1=N3)O2)(O)N,222.034881912,12,4,-3.5479,True,False
N=C(O)ON1NC23OC(N3N(O1)N2)(O)O,222.034881912,11,6,-3.64783,False,False
NN1OC(NC23N=C(O)N3N(O1)O2)(O)O,222.034881912,11,5,-3.857499999999999,True,False
NC=1OC(OC23ON(O)N3N(N1)N2)(O)O,222.034881912,12,5,-3.941299999999999,True,False
ON1N2C3(ON(O)N=C(O1)O3)OC2(N)N,222.034881912,12,4,-3.066,True,False
ON1NC(=O)NC23OC(NN(N13)O2)(O)O,222.034881912,10,6,-3.9734,True,False
N=C1ON(O)OC23NC(NN(N13)O2)(O)O,222.034881912,11,6,-3.73163,False,False
ON1N2C3(OC2=O)OC(ON(N1)O3)(N)N,222.034881912,11,4,-3.1866000000000003,True,False
ON1N2C3(N=C2O)NC(NN(O1)O3)(O)O,222.034881912,11,6,-3.769,False,False
ON1N2C3(NC2=O)NC(ON(N1)O3)(O)O,222.034881912,10,6,-3.9734000000000007,True,False
ON1N2C3(ON2O)NC(N=C(O1)N3)(O)O,222.034881912,12,6,-3.8528000000000002,False,False
O=C1OC23NC(ON(ON(O1)O3)N2)(N)N,222.034881912,12,4,-3.3566000000000003,True,False
N=C1OC23OC(NN(ON(N1)O3)N2)(O)O,222.034881912,11,6,-3.901630000000001,False,False
O=C1NC23OC(NN(NN(O1)O3)N2)(O)O,222.034881912,11,6,-4.1434,False,False
ON1OC23NC(N=C(ON(O1)O3)O2)(N)N,222.034881912,12,4,-3.2360000000000007,True,False
NN1OC23OC(OC(ON(O1)N3)=N2)(O)N,222.034881912,12,4,-3.7178999999999993,True,False
ON1NC23OC(NC(=NN(O1)O3)O2)(O)N,222.034881912,12,5,-3.6293999999999995,True,False
ON1OC23NC(N=C(ON(N1)O3)N2)(O)O,222.034881912,12,6,-4.0228,False,False
ON1NC23NC(ON(OC(=N1)O3)O2)(O)N,222.034881912,12,5,-3.6294000000000004,True,False
ON1OC(=O)OC23NC(N3N(N1)O2)(O)N,222.034881912,12,5,-3.579999999999999,True,False
ON1NN(O)NC23OC(N3C(O1)=N2)(O)O,222.034881912,12,6,-3.8528000000000002,False,False
ON1ON2NC3(N2)OC(OC(=N)N13)(O)O,222.034881912,11,6,-3.731629999999999,False,False
ON1OC(NC23N=C(ON(O1)O3)N2)(O)N,222.034881912,12,5,-3.6293999999999995,True,False
NC1=NC(OC23ON(ON(O1)O3)O2)(N)N,222.034881912,12,3,-3.3245000000000005,True,False
O=C1NC(OC23NN(ON(N1)O3)N2)(O)O,222.034881912,10,6,-4.143400000000001,True,False
ON1OC(NC23ON(OC(N1)=N3)N2)(O)O,222.034881912,12,6,-4.0228,False,False
ON1N=C2OC3(O2)NC(ON(N1)N3)(O)O,222.034881912,12,6,-4.0228,False,False
NN1ON2OC3(N2)OC(N=C(O1)N3)(O)O,222.034881912,12,5,-4.1113,True,False
NN1NC2(O)OC3(N=C(N13)ON(O)O)O2,222.034881912,12,5,-3.459399999999999,True,False
ON1OC2(N)NC3(ON(O1)N3C(=O)O)N2,222.034881912,10,5,-3.0143000000000004,True,False
NN1OC2(O)OC3(ON(N1)N3C(O)=N)O2,222.034881912,10,5,-3.254429999999999,True,False
ON1OC2(O)OC3(NC(=N1)N3N(O)O)N2,222.034881912,12,6,-3.370899999999999,False,False
ON1N(C(=O)O)C23OC(N3N(N)N1)(O)O2,222.034881912,10,5,-3.3261999999999996,True,False
ON1N(N(O)O)C23NC(N3C(=O)O1)(O)N2,222.034881912,11,6,-3.321499999999999,False,False
ON1N(C(O)=N)C23OC(ON(O1)O3)(N)N2,222.034881912,10,5,-2.7725300000000006,True,False
O=C1N(N(N)N)C23OC(ON(N1)O3)(O)O2,222.034881912,10,4,-3.6684999999999985,True,False
NC=1N(N(O)O)C23OC(ON(N1)N3)(O)O2,222.034881912,12,5,-3.459399999999999,True,False
N=C(O)ON1NC23OC(ON(N1)O3)(N)O2,222.034881912,11,5,-2.9425299999999996,True,False
N=C(O)ON1OC23NC(ON(N1)O3)(O)N2,222.034881912,11,6,-3.33593,False,False
NN(O)ON1OC23OC(N=C(N1)O3)(N)O2,222.034881912,12,4,-3.235999999999999,True,False
NN(N)ON1NC23OC(OC(O1)=N3)(O)O2,222.034881912,12,4,-3.717899999999999,True,False
ON(O)NC1=NC23OC(ON(O1)N3)(N)O2,222.034881912,12,5,-3.1475,True,False
ON(O)NC1=NC23OC(NN(O1)N3)(O)O2,222.034881912,12,6,-3.5409,False,False
ON(ON1OC23OC(N13)(N)O2)NC(O)=N,222.034881912,10,5,-2.7725299999999997,True,False
ON(NN1NC23OC(N13)(O)O2)NC(=O)O,222.034881912,10,6,-3.4076999999999997,True,False
NC(=NN1OC23OC(N13)(O)N2)ON(O)O,222.034881912,11,5,-3.4593999999999996,True,False
ON1N=C(N)OC23OC(ON(N)N13)(O)O2,222.034881912,12,4,-3.547899999999999,True,False
NN1OC(O)=NC23OC(ON(N)N13)(O)O2,222.034881912,11,4,-3.4640999999999997,True,False
O=C1ON(O)NC23OC(NN(O)N13)(O)N2,222.034881912,11,6,-3.4915,False,False
NN1N2C3(ON2N)OC(NC(=O)O1)(O)O3,222.034881912,11,4,-3.6684999999999994,True,False
ON1N2C3(ON2N)OC(NC(=O)N1)(O)O3,222.034881912,10,5,-3.5799999999999996,True,False
OC=1N2C3(ON2O)OC(ON(N)N1)(N)O3,222.034881912,11,4,-2.9821999999999997,True,False
OC=1OC2(N)OC3(NN(O)ON(N1)N3)O2,222.034881912,11,5,-3.0637,True,False
N=C1NC2(O)OC3(ON(O)ON(N1)N3)O2,222.034881912,10,6,-3.4197299999999995,True,False
NN1OC2(O)OC3(ON(O)NC(=N1)N3)O2,222.034881912,12,5,-3.6293999999999986,True,False
ON1N=C(N)NC23OC(N3N(O)O1)(O)O2,222.034881912,12,5,-3.459399999999999,True,False
ON1NC(=N)OC23OC(N3N(O)N1)(O)O2,222.034881912,11,6,-3.24973,False,False
O=C1ON(N)OC23OC(N3N(O)O1)(N)N2,222.034881912,12,4,-3.1865999999999994,True,False
O=C1NN(O)OC23OC(N3N(O)O1)(N)N2,222.034881912,11,5,-3.0981000000000005,True,False
OC1=NN(O)OC23OC(N3N(N)O1)(N)O2,222.034881912,11,4,-2.9821999999999997,True,False
OC1=NN(O)OC23OC(N3N(O)N1)(N)O2,222.034881912,11,5,-2.8937,True,False
OC1=NN(O)OC23OC(N3N(O)N1)(O)N2,222.034881912,11,6,-3.2871,False,False
ON1OC(=N)NC23OC(ON(O1)O3)(N)N2,222.034881912,11,5,-3.0263300000000006,True,False
ON1N=C(N)OC23OC(ON(N1)N3)(O)O2,222.034881912,12,5,-3.629399999999999,True,False
OC=1ON(O)OC23OC(ON(N1)N3)(N)N2,222.034881912,11,5,-3.0637000000000008,True,False
ON1NN2OC3(O2)OC(NC(=N)O1)(O)N3,222.034881912,11,6,-3.41973,False,False
ON1NN2OC3(N2)OC(OC(=N)N1)(O)O3,222.034881912,11,6,-3.41973,False,False
NN1NN2OC3(O2)OC(NC(=N)O1)(O)O3,222.034881912,11,5,-3.5082299999999997,True,False
ON1NN2OC3(O2)OC(NC(N)=N1)(O)O3,222.034881912,12,5,-3.6294,True,False
O=C1NN2OC3(N2)OC(ON(O)O1)(N)N3,222.034881912,11,5,-3.2680999999999996,True,False
OC=1NN2OC3(O2)OC(NN(N)N1)(O)O3,222.034881912,11,5,-3.5456,True,False
NN(ON(O)N1C23OC1(N3)O2)OC(O)=N,222.034881912,11,5,-2.7725299999999997,True,False
N=C(ON(N)N1C23OC1(O3)O2)ON(O)N,222.034881912,12,4,-2.9448300000000005,True,False
NC(=NN(O)N1C23OC1(O3)O2)ON(O)N,222.034881912,11,4,-3.066,True,False
NN(NN1OC23OC(O1)(N3)O2)NC(=O)O,222.034881912,10,5,-3.1842999999999995,True,False
ON1NN(O)OC23OC(OC(O)=N1)(N3)N2,222.034881912,11,6,-2.9752,False,False
ON1ON(O)NC23OC(N=C(N)O1)(N3)O2,222.034881912,12,5,-3.1475,True,False
ON1N=C(ON(O)O1)N=C(N)NC(=O)O,222.034881912,9,5,-1.3166000000000002,True,False
NN1OC(=NN(O)O1)NC(O)=NC(=O)O,222.034881912,8,5,-1.0499999999999998,True,False
O=C1OC(=NN(N)O1)ON(O)NC(O)=N,222.034881912,10,5,-1.8649300000000002,True,False
O=C1NC(=NN(N)O1)ON(O)N=C(O)O,222.034881912,9,5,-1.9022999999999994,True,False
O=C1OC(NN(O)O1)=NC(O)=NN(O)N,222.034881912,9,5,-1.9860999999999995,True,False
N=C1OC(ON(O)O1)=NC(=N)NN(O)O,222.034881912,10,6,-1.6184599999999998,True,False
O=C1OC(NN(N)O1)=NC(=N)ON(O)O,222.034881912,10,5,-1.9487300000000003,True,False
O=C1N=C(NN(O)N1)OC(=N)ON(O)O,222.034881912,10,6,-1.8602300000000005,True,False
N=C1NC(OC(=O)O1)=NN(O)ON(O)N,222.034881912,11,5,-3.0412300000000005,True,False
OC1=NC(=NC(=O)N1)ON(N)ON(O)O,222.034881912,11,5,-2.733,True,False
N=C1OC(=NC(=O)O1)NN(O)NN(O)O,222.034881912,12,6,-2.37463,False,False
N=C1OC(OC(=O)N1)=NN(O)NN(O)O,222.034881912,11,6,-2.95273,False,False
OC1=NN(ON(O)O1)OC(=O)NC(=N)N,222.034881912,10,5,-2.0304300000000004,True,False
OC1=NN(ON(O)O1)OC(O)=NC(=N)N,222.034881912,9,5,-1.8260299999999998,True,False
OC1=NN(NN(O)O1)OC(=O)OC(=N)N,222.034881912,10,5,-1.8683300000000007,True,False
O=C1ON(NN(O)O1)N=C(N)OC(O)=N,222.034881912,9,5,-1.8872299999999997,True,False
OC1=NN(ON(N)O1)OC(=N)OC(=O)N,222.034881912,11,4,-2.1269299999999998,True,False
O=C1ON(NN(O)O1)N=C(O)N=C(O)N,222.034881912,7,5,-1.9245999999999999,True,False
NC=1ON(ON(O)N1)OC(=N)NC(=O)O,222.034881912,10,5,-1.5545300000000006,True,False
NC=1ON(ON(O)N1)N=C(O)N=C(O)O,222.034881912,8,5,-1.0364,True,False
N=C1ON(N=C(O)O1)ON(O)OC(=N)N,222.034881912,10,5,-1.6231600000000004,True,False
O=C1ON(OC(=O)N1)NN(N)N=C(O)O,222.034881912,9,5,-2.022899999999999,True,False
OC1=NN(OC(O)=N1)NN(N)OC(=O)O,222.034881912,9,5,-1.8185000000000002,True,False
O=C1NN(OC(O)=N1)ON(N)N=C(O)O,222.034881912,7,5,-1.8184999999999993,True,False
NC1=NN(OC(=N)O1)ON(N)OC(=O)O,222.034881912,11,4,-1.9534300000000009,True,False
O=C1NN(OC(O)=N1)OC(=N)ON(O)N,222.034881912,9,5,-1.8649300000000002,True,False
O=C1NN(OC(=O)O1)N=C(O)NN(O)N,222.034881912,9,5,-2.1067,True,False
N=C1NN(OC(=O)O1)N=C(O)NN(O)O,222.034881912,9,6,-1.7764299999999995,True,False
OC=1NN(OC(=O)N1)NC(O)=NN(O)O,222.034881912,8,6,-1.8137999999999996,True,False
OC=1OC2(NN(N1)N2)N(C(=O)O)N(O)O,222.034881912,9,6,-2.2428999999999997,True,False
OC(=O)N1C2(ON1O2)NN(O)NC(=O)N,222.034881912,8,5,-2.5358,True,False
OC(=O)N1C2(ON1N2)ON(N)N=C(O)O,222.034881912,8,5,-2.2475999999999994,True,False
NC(=O)N1C2(ON1O2)OC(=O)ON(N)N,222.034881912,10,3,-2.7965999999999998,True,False
OC(=O)N1C2(N=C1N2)ON(O)ON(O)N,222.034881912,10,5,-2.4152000000000005,True,False
N=C(O)N1C2(OC1=N2)ON(N)ON(O)O,222.034881912,10,5,-2.1734299999999998,True,False
NN1NC2(ON(O)N12)OC(=O)OC(=O)N,222.034881912,11,4,-2.708100000000001,True,False
OC1=NC2(ON(O)N12)NN(O)N=C(O)O,222.034881912,9,6,-2.038499999999999,True,False
O=C1NC2(ON(O)N12)N=C(O)ON(O)N,222.034881912,9,5,-2.4152000000000005,True,False
ON1OC2(ON(O1)N2)OC(N)=NC(=O)N,222.034881912,9,4,-2.7575000000000003,True,False
NN1OC2(ON(N1)O2)OC(O)=NC(O)=N,222.034881912,9,5,-2.2596299999999996,True,False
ON1NC2(ON(O1)N2)OC(=O)N=C(O)N,222.034881912,9,5,-2.5852000000000004,True,False
ON1OC2(ON(N1)N2)OC(=O)NC(O)=N,222.034881912,10,6,-2.3755300000000004,True,False
O=C1NC2(ON(O1)N2)NN(O)OC(O)=N,222.034881912,10,6,-2.3755300000000004,True,False
ON1OC2(OC(=N1)O2)NN(O)NC(O)=N,222.034881912,10,6,-2.25493,True,False
ON1NC2(OC(=N1)O2)ON(O)NC(O)=N,222.034881912,10,6,-2.25493,True,False
O=C1OC2(ON(N1)O2)OC(O)=NN(N)N,222.03488191199997,10,4,-2.6737,True,False
N=C1OC2(ON(O1)O2)N=C(O)NN(O)N,222.034881912,10,5,-2.3434300000000006,True,False
OC=1OC2(ON(N1)N2)NC(=N)ON(O)O,222.03488191199997,10,6,-2.25493,True,False
OC1=NC2(NN(O1)N2)OC(=O)NN(O)O,222.034881912,10,6,-2.4966999999999997,True,False
N=C1NC2(NN(O1)N2)OC(=O)ON(O)O,222.034881912,11,6,-2.4593300000000005,False,False
ON(O)NN1OC2(N1)NC(=O)N2C(=O)O,222.034881912,9,6,-2.4473000000000003,True,False
OC(O)=NN1OC2(N1)ON(O)N2C(=O)N,222.034881912,8,5,-2.3313999999999995,True,False
OC(=O)ON1NC2(N1)NN(O)N2C(=O)O,222.034881912,9,6,-2.3634999999999993,True,False
OC(=O)N=C1OC2(O1)ON(O)N2N(N)N,222.034881912,10,4,-2.5037000000000003,True,False
OC(O)=NC=1OC2(N1)ON(O)N2N(O)N,222.034881912,10,5,-2.2108,True,False
OC1=NC2(ON(N)O1)ON(N)N2C(=O)O,222.034881912,9,4,-2.4198999999999993,True,False
OC=1OC2(ON(O)N1)OC(=N)N2N(O)N,222.03488191199997,10,5,-2.1734299999999998,True,False
OC=1OC2(ON(N)N1)N=C(O)N2N(O)O,222.03488191199997,10,5,-2.210799999999999,True,False
OC=1NC2(ON(O)N1)NC(=O)N2N(O)O,222.034881912,9,6,-2.3266999999999998,True,False
O=C1OC2(OC(=O)N1)NN(N)N2N(O)O,222.034881912,11,5,-2.6195999999999993,True,False
NC(O)=NN1OC2(O1)N=C(ON(O)O)N2,222.034881912,10,5,-2.4646,True,False
N=C(O)OC=1OC2(N1)NN(ON(O)O)N2,222.034881912,11,6,-2.25493,False,False
NC(=O)N=C1OC2(N1)ON(ON(O)O)N2,222.034881912,9,5,-2.6690000000000005,True,False
ON1OC2(ON(O)N1)OC(=NC(=O)N)N2,222.034881912,9,5,-2.6690000000000005,True,False
O=C1OC2(ON(O)O1)NN(N=C(O)N)N2,222.034881912,10,5,-2.5852000000000004,True,False
O=C1OC2(ON(O)N1)ON(NC(O)=N)N2,222.03488191199997,9,6,-2.3755299999999995,True,False
N=C1OC2(ON(N)O1)ON(OC(O)=N)N2,222.034881912,11,5,-2.2222600000000003,True,False
N=C1OC2(NN(O)O1)ON(OC(=O)N)N2,222.034881912,11,5,-2.547830000000001,True,False
OC1=NC2(NN(O)O1)ON(N=C(O)N)O2,222.034881912,9,5,-2.3807999999999994,True,False
